Start Timestamp,End Timestamp,Dialogue
"01:53:43,135","01:53:44,069",Yes.
"01:53:55,932","01:54:00,685","Listen, if you're not gonna go, let your family go. Just let,...save your family."
"01:54:00,717","01:54:05,574",And go to live underground? With you? Pray that daddy comes to save us?
"01:54:05,644","01:54:09,569",Dad's not coming back. He never was coming back. It's upto me!
"01:54:09,613","01:54:14,477",Are you going to save everybody? Because dad couldn't do it?. -DAD DIDN'T EVEN TRY!!
"01:54:14,597","01:54:16,293",Dad just abandoned us!!
"01:54:17,483","01:54:21,733",He left us here to die. -Nobody is going with you.
"01:54:25,618","01:54:27,822",You're gonna wait for your next kid to die?
"01:54:30,851","01:54:34,745","Get out, and don't come back!"
"01:54:39,510","01:54:41,352",Do what you want with those things.
"01:54:52,037","01:54:53,740",Stop it!
"01:54:55,510","01:54:58,061",No. NO!
"01:54:58,998","01:55:02,347",Dr. Mann there's a 50-50 chance that you're gonna kill yourselves.
"01:55:02,420","01:55:05,156",Those are the best odds I've had in years!
"01:55:25,209","01:55:30,041",Don't judge me Cooper. You were never tested like I was.
"01:55:30,486","01:55:32,414",Few men have been.
"01:55:40,704","01:55:42,400",You tried your best Murph.
"01:55:51,209","01:55:53,123",Do you feel it?
"01:55:54,133","01:55:56,431",The survival instinct.
"01:55:57,336","01:56:02,011","That's what drove me. It's what drives all of us, and it's what's gonna save us."
"01:56:02,087","01:56:05,843",Because I want to save all of us. For you Cooper.
"01:56:10,963","01:56:14,979","I'm sorry, I can't, I can't watch you go through this. I'm sorry."
"01:56:15,055","01:56:17,324","I thought I could, but I can't."
"01:56:18,589","01:56:21,054","I'm here, I'm here for you."
"01:56:21,161","01:56:24,953","Just listen to my voice Cooper, I'm right here."
"01:56:26,078","01:56:28,709",You're not alone.
"01:56:37,600","01:56:40,049",Do you see your children?
"01:56:42,537","01:56:46,661",It's okay. They are right there with you.
"01:56:50,522","01:56:53,802",Did Professor Brand tell you that poem before you left?
"01:56:53,912","01:56:55,606",Do you remember?
"01:56:56,833","01:57:01,300","'Do not go gentle, into that good night'"
"01:57:01,413","01:57:07,129","'Old age should burn, and rave at close of day.'"
"01:57:08,470","01:57:11,821","'Rage, rage against the dying of the light.'"
"01:57:36,233","01:57:39,127",Help! Help! -Cooper?
"01:57:46,045","01:57:48,864",CASE! -Brand.
"01:57:49,818","01:57:50,694",No air!
"01:57:52,726","01:57:56,174",Cooper. Cooper I'm coming. CASE! -I have a fix.
"01:57:56,256","01:57:58,590","Go, go, go!!"
"01:58:10,341","01:58:13,178","Cooper we're coming, hang in there, don't talk!"
"01:58:13,251","01:58:15,762",Breathe as little as possible. We're almost there!
"01:58:18,774","01:58:21,244","There is a security lockout sir, it requires..."
"01:58:21,326","01:58:24,017",...a person to access the functions.
"01:58:28,530","01:58:31,784",It's all yours sir.
"01:58:38,523","01:58:43,049",
"01:58:43,161","01:58:48,056",
"01:57:59,163","01:58:00,082",Cooper!!
"01:58:52,788","01:58:55,163",Come on!
"01:59:01,387","01:59:05,816",I see him! I see him! To the right. Bank right!
"01:59:23,848","01:59:27,107","Cooper! Cooper, I'm here."
"01:59:32,653","01:59:33,672",Take this!
"01:59:41,514","01:59:43,203",Joey bring the tankers!
"01:59:49,785","01:59:52,122",This data makes no sense.
"01:59:59,742","02:00:03,275",I'm sorry. -What?
"02:00:03,390","02:00:05,233","Mann, was lying!"
"02:00:11,822","02:00:14,890",
"01:59:26,014","01:59:28,927",Romilly!
"02:00:18,036","02:00:21,324","Romilly, do you read me? Romilly!!"
"02:00:21,433","02:00:23,207",STEP BACK PROFESSOR!! STEP BACK!!
"02:00:30,572","02:00:33,849",Romilly. -Romilly! Do you read me?!!
"02:00:36,203","02:00:37,821",Keep watch!
"02:00:38,973","02:00:42,598",Lois! -What happened to caution CASE?
"02:00:42,676","02:00:44,041",Safety first Cooper.
"02:00:44,119","02:00:47,860","Romilly, Romilly do you read me? This is Brand."
"02:00:50,627","02:00:54,680","Romilly! -Dr. Brand, Cooper, there's been an explosion."
"02:00:54,794","02:00:56,728",Dr. Mann's compound.
"02:01:24,800","02:01:26,562","TARS, TARS! 10 o'clock."
"02:01:33,045","02:01:35,006",Tell me when TARS is aboard.
"02:01:38,571","02:01:40,336",Romilly did not survive.
"02:01:41,563","02:01:45,448",I could not save him. -TARS is in. -I'll take it from here!
"02:01:45,559","02:01:47,945",D'you have a fix on the Ranger? -He is pushing into orbit.
"02:01:48,058","02:01:51,272","Ah, if he takes control of that ship we're dead."
"02:01:52,503","02:01:55,751",He'd maroon us? -He is marooning us!
"02:01:57,084","02:02:00,677",Get downstairs. Go wait by the car.
"02:02:07,397","02:02:11,277",Come on. Get in the back!
"02:02:11,346","02:02:12,358","Get in the back seat, now!!"
"02:02:17,537","02:02:22,222",Dr. Mann please respond! Dr. Mann please respond!!
"02:02:22,336","02:02:26,333",He doesn't know the Endurance's docking procedure. -But the autopilot does.
"02:02:26,446","02:02:30,220",Not since TARS disabled it! -Nice!
"02:02:30,293","02:02:33,104",What is your trust setting TARS? -Lower than yours apparently!
"02:02:37,955","02:02:41,024","Do not attempt docking, I repeat do not attempt docking."
"02:03:40,375","02:03:43,111",Auto docking sequence withheld.
"02:03:43,148","02:03:47,461",Override. -Unauthorized. -Override!
"02:03:47,537","02:03:49,665",Unauthorized.
"02:03:54,076","02:03:58,717","Do not attempt docking, I repeat Do Not! attempt docking! Please resp..."
"02:04:42,250","02:04:44,163",Moving slowly towards the Endurance.
"02:05:08,451","02:05:12,791",Imperfect contact. -Override! -Hatch locked.
"02:05:20,230","02:05:22,649",Has he locked on yet? -Imperfectly.
"02:05:24,683","02:05:26,368",Dr. Mann...
"02:05:47,024","02:05:49,978",Hatch lockout disengaged.
"02:05:58,899","02:06:02,785","Dr. Mann, do not, I repeat, do not open the hatch."
"02:06:02,858","02:06:07,628","I repeat, do not open the hatch. If you open the hatch, the airlock will depressurize."
"02:06:33,072","02:06:36,087",What happens if he blows the airlock? -Nothing good.
"02:06:41,841","02:06:46,128","Okay, pull back, pull back. Retro thrusters full move back CASE! -Maximum. -Back!"
"02:06:46,381","02:06:49,151",CASE relay my message to the onboard computer...
"02:06:49,265","02:06:50,769",...and have it rebroadcast as emergency PA.
"02:06:50,804","02:06:56,687","Dr. Mann, do not open the air hatch."
"02:06:56,796","02:06:59,098","I repeat, do not... -Brand?"
"02:06:59,170","02:07:04,141",I don't know what he said to you? But I'm taking command of the Endurance.
"02:07:04,217","02:07:06,993",And then we're gonna talk about completing the mission.
"02:07:09,512","02:07:12,352","Dr. Mann, listen to me!"
"02:07:12,430","02:07:16,315","This is not about my life, or Cooper's life,"
"02:07:16,422","02:07:18,194",This is about all mankind.
"02:07:19,283","02:07:20,313",There is a moment...
"02:07:27,081","02:07:28,121",It is not...
"02:07:36,259","02:07:37,945","Oh, my God."
"02:07:55,853","02:08:01,597",Cooper there's no point in using your fuel... -Analyze the Endurance's spin.
"02:08:05,674","02:08:08,481","-Cooper, what are you doing? -Docking."
"02:08:11,353","02:08:14,530","Computer says rotation at 67, 68 rpm."
"02:08:14,603","02:08:18,747",Get ready to match our spin with the retro thrusters. -It's not possible.
"02:08:18,829","02:08:20,875","-No, it's necessary."
"02:08:31,953","02:08:34,651",The Endurance is entering the atmosphere.
"02:08:38,879","02:08:40,503",It does not have a heat shield.
"02:08:42,953","02:08:45,610","CASE, you ready? -Ready."
"02:08:53,979","02:08:56,798","Cooper, this is no time for caution."
"02:08:58,565","02:09:00,581","CASE, if I pass out, you take the stick."
"02:09:00,693","02:09:04,182","TARS, get ready to engage the docking mechanism."
"02:09:10,571","02:09:14,011",The Endurance is starting to heat. -20 feet out.
"02:09:14,093","02:09:17,940",I need three degrees starboard Cooper. -10 feet out.
"02:09:18,049","02:09:21,581","Cooper, we are, lined up!"
"02:09:21,697","02:09:23,093",Initiate spin!
"02:10:04,997","02:10:06,286",Hold on TARS!
"02:10:14,099","02:10:15,390",HOLD ON!
"02:10:25,858","02:10:29,323",We're locked Cooper. -EASING UP!
"02:10:36,567","02:10:38,665",Slowly.
"02:10:39,692","02:10:40,945",Slowly.
"02:10:46,219","02:10:48,160",Retro thrusters!
"02:10:55,663","02:10:57,948",Main engines on!
"02:11:03,061","02:11:06,545",We're getting out of orbit. Come on baby!
"02:11:14,121","02:11:15,747",Shutting engines.
"02:11:16,825","02:11:18,813",Okay we're out of orbit!
"02:11:26,379","02:11:29,616",Okay! And for our next trick!
"02:11:30,554","02:11:34,703",It better be good. We're headed into Gargantua's pull.
"02:11:35,670","02:11:39,213",Shit. CASE take the stick. -Roger that.
"02:12:28,345","02:12:31,253","Cooper, we're slipping towards Gargantua."
"02:12:31,401","02:12:33,924",Shall I use the engines?
"02:12:34,036","02:12:38,348","No, we gotta let her slide as far as we can!"
"02:12:47,609","02:12:50,433",Give it to me. -It's good news and bad news Cooper.
"02:12:50,543","02:12:54,433","Yeah, to hell with it TARS! Just give it to me straight."
"02:13:02,067","02:13:06,104","The back-up generator kicked in, so the system's stable. They're all good."
"02:13:07,274","02:13:11,491",Good! Okay. The navigational hub's been completely destroyed.
"02:13:11,599","02:13:14,216","We don't have enough life support to make it back to Earth,"
"02:13:14,291","02:13:18,229",but I think we can scratch over to Edmund's planet. -What about fuel?
"02:13:18,339","02:13:21,042",It's not enough. But I have a plan.
"02:13:21,081","02:13:24,595","We let, Gargantua, pull us down close..."
"02:13:24,598","02:13:27,729","to the horizon, and a powered slingshot..."
"02:13:27,848","02:13:30,503",...around launching us towards Edmund's planet. -Manually?
"02:13:30,615","02:13:34,282",That's what I'm here for. I'll take us just inside the critical orbit.
"02:13:34,357","02:13:35,865",What about the time slippage?
"02:13:35,979","02:13:39,472",Neither one of us have time to worry about relativity right now Dr. Brand.
"02:13:44,075","02:13:45,063",Sorry Cooper.
"02:13:47,300","02:13:50,330",Once we have gathered enough speed...
"02:13:50,402","02:13:53,454","...around Gargantua, we use Lander 1,"
"02:13:53,953","02:13:56,590",and Ranger 2 as rocket boosters...
"02:13:56,847","02:13:59,512",...to push us out of the black hole's gravity
"02:14:01,064","02:14:03,904","The Lander's linkages have been destroyed,"
"02:14:03,981","02:14:06,970",so we're going to have to control it manually.
"02:14:08,447","02:14:11,725","Once Lander 1 is spent, TARS will detach..."
"02:14:11,834","02:14:16,052",...and get sucked right into that black hole! -Why does TARS have to detach?
"02:14:16,163","02:14:20,651","We have to shed the weight, escape gravity. -Newton's third law."
"02:14:20,727","02:14:24,603",The only way humans have figured out of getting somewhere is to leave something behind.
"02:14:24,759","02:14:29,661","Cooper, you can't ask TARS to do this for us. -He's a robot..."
"02:14:29,776","02:14:33,871","...so you don't have to ask him to do anything. -Cooper, you asshole!"
"02:14:33,943","02:14:38,320","Sorry, you broke up a little bit there. -It's what we intended Dr. Brand."
"02:14:38,337","02:14:41,287","It's our only chance to save people on Earth,"
"02:14:41,364","02:14:46,126","if I can find a way to transmit the quantum data I'll find in there, maybe they'll make it."
"02:14:47,714","02:14:50,051",Let's just hope there is still someone there to save.
"02:15:18,609","02:15:20,460",Maximum velocity achieved.
"02:15:20,536","02:15:25,376",Prepare to fire speed thrusters.
"02:15:25,449","02:15:27,985",Ready? -Ready. -Ready.
"02:15:28,071","02:15:34,286","Main engine ignition in 3, 2, 1..."
"02:15:49,974","02:15:52,072","Engines of Lander 1 on my command,"
"02:15:52,983","02:15:57,928","3, 2, 1..."
"02:16:02,192","02:16:05,321","Engines of Ranger 2 on my command,"
"02:16:05,395","02:16:09,956","3, 2, 1..."
"02:16:19,179","02:16:23,136",This little maneuver is gonna cost us 51 years!!
"02:16:23,214","02:16:26,528",You're not too bad for someone pushing 120!
"02:16:41,641","02:16:44,815","Lander 1, prepare to detach on my mark,"
"02:16:44,925","02:16:50,748","3, 2, 1..."
"02:16:50,820","02:16:51,874",Detach!
"02:16:54,779","02:16:59,347",Goodbye TARS! -Goodbye Dr. Brand. See you on the other side Coop.
"02:16:59,424","02:17:00,768",See you there slick!
"02:17:09,301","02:17:12,754",Okay CASE. Nice reckless flying!
"02:17:12,869","02:17:15,333",Learned from the master!
"02:17:15,414","02:17:17,921","Ranger 2, prepare for detachment."
"02:17:18,004","02:17:21,683","-What, no, no! Cooper, Cooper, what are you doing??"
"02:17:21,791","02:17:25,060",Newton's third law. You gotta leave something behind!
"02:17:25,429","02:17:29,838","You said we had enough resources for both of us! -We agreed Amelia,"
"02:17:29,873","02:17:32,405",90%
"02:17:32,518","02:17:34,680",No!
"02:17:35,959","02:17:38,130",Detach.
"02:17:51,513","02:17:53,939","Okay, we're nosing down."
"02:17:57,419","02:17:59,650",Approaching the event horizon.
"02:18:00,843","02:18:12,948","Portside, dipping down beneath it..., to go through it. Heading towards... blackness... <I have a visual of the event!>"
"02:18:13,172","02:18:15,044",It's all black!
"02:18:17,385","02:18:21,463","TARS, do you read me? It's all black."
"02:18:22,261","02:18:25,122","TARS, do you read me? Over."
"02:18:29,740","02:18:36,070","We're...we're getting screens, We're getting interference."
"02:18:37,914","02:18:39,177",Losing control of the stick.
"02:18:39,281","02:18:43,204",We've got flashes. Flashes of lightness and blackness.
"02:18:43,279","02:18:47,983",There's a turbulence in the gravity.
"02:18:52,666","02:18:55,586",Computers going down.
"02:19:07,227","02:19:10,459","The gravitational pull, we're losing control of the stick."
"02:19:43,465","02:19:45,623","Murph! Murph, come on!"
"02:21:52,486","02:21:53,568",Murph!
"02:22:03,975","02:22:06,101",Murph! Murph!! Murphhh!!
"02:22:14,673","02:22:15,049",Murph!!
"02:22:22,464","02:22:25,664","No, no, no, no, no, no, no. Murphhhhhhhhh!!!!!"
"02:22:25,740","02:22:27,148",Murphhhhhhhhhhhhhhhhhh!!!!!!!
"02:22:28,155","02:22:29,273","No, no!!!!!!!"
"02:23:28,479","02:23:32,435",If you're leaving just go! -No.
"02:23:33,408","02:23:37,163","No, don't go. Don't go you idiot! Don't go!!!"
"02:23:39,543","02:23:45,987","Morse, Morse, Morse."
"02:23:46,107","02:23:46,843",'S'
"02:23:53,074","02:23:53,827",'T'
"02:23:57,102","02:23:59,562",'A'
"02:24:00,408","02:24:01,580",'-'
"02:24:03,464","02:24:05,758",'-'
"02:24:06,550","02:24:10,403","Murph, we don't have time for this, come on!"
"02:24:16,302","02:24:17,400",STAY!!!
"02:24:27,677","02:24:38,271","Come on, come on, Murph, Murph, come on! What's it say? What's it say? What's it say?"
"02:24:45,477","02:24:46,449",It say's STAY!
"02:25:22,132","02:25:24,883",Tell him Murph. Make him stay.
"02:25:27,264","02:25:30,069","Make him, make him stay Murph."
"02:25:34,351","02:25:35,897",STAY
"02:25:38,650","02:25:40,595",Make him stay Murph!
"02:25:41,822","02:25:44,409",Don't let me leave Murph!!!
"02:25:47,120","02:25:50,456","Don't, DON'T LET ME LEAVE MURPH!!!"
"02:25:55,267","02:25:57,720","NO, NO, NO, NOOO!!!."
"02:26:18,736","02:26:20,427",It was you!!
"02:26:31,602","02:26:34,087",You were my ghost!!
"02:26:45,697","02:26:49,450","Cooper, Cooper come in. -TARS??"
"02:26:49,607","02:26:51,041",Roger that.
"02:26:52,414","02:26:55,608",You survived? -Somewhere...
"02:26:55,725","02:26:59,935",...in their fifth dimension. They saved us!
"02:27:00,052","02:27:03,576",Yeah? Well who the hell is 'They'?
"02:27:03,687","02:27:05,813",And just why would they want to help us?
"02:27:05,894","02:27:08,979","I don't know, but they constructed this three-dimensional space..."
"02:27:08,980","02:27:13,716",...inside their five dimensional reality to allow you to understand it. -Yeah well it ain't working.
"02:27:13,792","02:27:19,909","Yes it is. You've seen that time, is represented as a physical dimension."
"02:27:20,029","02:27:24,585",You've worked out that you can exert a force across spacetime. -Gravity...
"02:27:25,629","02:27:28,246",...to send a message? -Affirmative.
"02:27:30,187","02:27:32,157",Gravity...
"02:27:32,273","02:27:36,731","...can cross the dimensions, including time?"
"02:27:37,006","02:27:38,268",-Apparently.
"02:27:42,056","02:27:45,974","Do you have the quantum data? -Roger, I have it."
"02:27:46,084","02:27:49,421",I've translated it on all wavelengths...
"02:27:49,422","02:27:53,583","...but nothing is getting out Cooper. -I can do this, I can."
"02:27:53,632","02:27:58,266",But such complicated data to a child? -Not just any child.
"02:28:00,106","02:28:01,937",Come on dad!
"02:28:05,040","02:28:06,736","Murph, the fire's out! Come on!"
"02:28:06,807","02:28:10,498","Even though you communicate it here, she won't understand it's significance for years!"
"02:28:10,661","02:28:15,530","No, no, I get that TARS, but we've got to figure something out alright..."
"02:28:15,642","02:28:18,273","...or the people on Earth are gonna die! Think, think, think!"
"02:28:18,546","02:28:22,152","Cooper, they didn't bring us here to change the past."
"02:28:25,818","02:28:30,717","Say that again. -They didn't bring us here, to change the past."
"02:28:34,929","02:28:37,737","No, they didn't bring us here at all."
"02:28:42,860","02:28:43,812",We brought ourselves!
"02:28:52,975","02:28:57,385","TARS, give me the coordinates for NASA, in binary."
"02:28:57,512","02:28:59,843","In binary, roger, translating data."
"02:29:23,544","02:29:26,316",It's not a ghost.
"02:29:27,254","02:29:31,761",It's gravity. -Don't you get it yet TARS?
"02:29:31,874","02:29:33,714",I brought myself here!
"02:29:34,211","02:29:38,161","We're here to communicate, with the three dimensional world!"
"02:29:38,698","02:29:39,998",We are the bridge!
"02:29:47,177","02:29:50,272",I thought they chose me.
"02:29:52,900","02:29:56,908","But they didn't choose me, they chose her! -For what Cooper?"
"02:29:59,402","02:30:01,021",To save the world!
"02:30:05,058","02:30:09,185","All of this! In one, little girl's bedroom."
"02:30:09,297","02:30:11,719","Every moment, it's infinitely complex."
"02:30:11,826","02:30:14,819",They have access to infinite time and space...
"02:30:14,820","02:30:16,448",...but they're not bound by anything!
"02:30:16,577","02:30:21,327","They can't find, a specific place in time. They can't communicate."
"02:30:21,443","02:30:25,100",That's why I'm here. -I'm here to find a way...
"02:30:25,124","02:30:28,256","...to tell Murph, just like I found this moment. -How Cooper?"
"02:30:28,372","02:30:29,928","Love TARS, love!"
"02:30:30,040","02:30:33,634","It's just like Brand said, my connection with Murph, it is quantifiable."
"02:30:33,742","02:30:36,245",It is the key. -Why are we here?
"02:30:37,440","02:30:39,342",To find out how to tell.
"02:30:41,859","02:30:43,621",The watch!
"02:30:46,655","02:30:50,319",The watch!
"02:30:52,555","02:30:55,714",Encode the data in the movement of the second hand.
"02:30:59,139","02:31:03,135","TARS, translate the data into Morse and give it to me."
"02:31:03,208","02:31:06,565","Translating the data to Morse. Cooper, what if she never came back for it?"
"02:31:07,903","02:31:11,533",She will. She will.
"02:31:13,153","02:31:16,935",He's coming Murph!
"02:31:18,052","02:31:23,030","Okay, coming down! -How do you know?"
"02:31:26,489","02:31:28,255",Because I gave it to her!
"02:31:32,902","02:31:36,360","Roger Morse is dot dot dash dot,"
"02:31:39,206","02:31:44,093","Dot, dot, dash, dot,"
"02:31:44,168","02:31:46,405","dot, dash, dot, dot,"
"02:31:46,481","02:31:51,161","dot, dash, dot, dot,"
"02:31:51,236","02:31:54,183",
"02:31:22,073","02:31:25,995",It was him!!
"02:32:15,108","02:32:18,418",All the time!! I knew it!!!
"02:32:18,504","02:32:20,687",Dad saved us!!
"02:32:59,146","02:33:00,357",
"02:32:14,946","02:32:17,570",Eureka!!!
"02:33:09,022","02:33:10,930",It's traditional.
"02:33:15,042","02:33:16,805",Eureka!!!
"02:33:21,559","02:33:24,955",Did it work? -I think it might have.
"02:33:26,325","02:33:27,981",How do you know?
"02:33:28,061","02:33:31,505","Because, the bulk beings are closing the Tesseract."
"02:33:35,333","02:33:37,345",Don't you get it yet TARS?
"02:33:37,418","02:33:40,729",They're not beings.
"02:33:40,805","02:33:42,495",They're us!
"02:33:44,009","02:33:47,781","What I've been doing for Murph, they've been doing for me!"
"02:33:47,896","02:33:51,775","For all of us. -Cooper, people couldn't build this."
"02:33:51,851","02:33:56,388","No, no. Not yet. But one day."
"02:33:56,539","02:34:00,416",Not you and me. But people.
"02:34:00,488","02:34:06,138",A civilization that's evolved past the 4 dimensions that we know.
"02:34:11,693","02:34:12,805",What happens now?
"02:35:15,773","02:35:16,638",Mr. Cooper.
"02:35:21,281","02:35:25,069",Let's take it slow sir. Nice and easy Mr. Cooper.
"02:35:25,181","02:35:27,949",Remember you're no spring chicken anymore.
"02:35:28,059","02:35:30,502",Actually you are one hundred and twenty four years old.
"02:35:37,539","02:35:39,155",Take it slow sir.
"02:35:40,614","02:35:42,128","You were, um, extremely lucky."
"02:35:42,236","02:35:46,513",The Rangers found you with only minutes left in your oxygen supply.
"02:35:58,516","02:36:01,290",Where am I?
"02:36:03,204","02:36:04,787",Cooper station.
"02:36:06,050","02:36:07,713",Currently orbiting Saturn.
"02:36:08,947","02:36:11,690",Cooper station?
"02:36:14,448","02:36:16,887",What nice of you to name it after me!
"02:36:19,942","02:36:23,526","What? -Well, the station isn't named after you sir,"
"02:36:23,640","02:36:25,100","It's uh, it's named after your daughter."
"02:36:25,115","02:36:29,539",Although she's always maintained just how important you were. -Is she still alive?
"02:36:29,613","02:36:33,477",She'll be here in a couple of weeks.
"02:36:34,567","02:36:37,817",She is far too old to be transferred from another station...
"02:36:37,891","02:36:40,122",...but when she heard that you'd been found.
"02:36:40,229","02:36:43,756","Well this is, this is Murphy Cooper we're talking about!"
"02:36:43,867","02:36:45,741",Yes it is!
"02:36:48,222","02:36:50,244",We'll have you checked out of here in a couple of days.
"02:36:53,301","02:36:55,869",I'm sure you'll be excited to see what's in store.
"02:36:56,522","02:37:01,396","I actually uhh, did a paper on you, in high school,"
"02:37:01,504","02:37:03,132",I know all about your life back on Earth.
"02:37:04,931","02:37:07,632","Oh yeah, right."
"02:37:09,004","02:37:15,365","Sir, if you could follow me? You've got a really good situation."
"02:37:19,147","02:37:22,537","So um, when I made my suggestion to Ms. Cooper,"
"02:37:23,873","02:37:26,817",I was delighted to hear that she thought it was perfect.
"02:37:33,438","02:37:37,200","Well of course, I didn't speak to her in person."
"02:37:41,429","02:37:46,313",My dad was a farmer. Like everybody else back then.
"02:37:46,422","02:37:49,641","Anyway, there just wasn't enough food."
"02:37:49,753","02:37:55,727",We had strips of sheet to cover our nose and mouth.
"02:37:56,021","02:37:58,284",So we wouldn't breathe so much of it.
"02:37:58,358","02:38:01,302",
"02:37:12,412","02:37:16,944",
"02:37:17,025","02:37:19,677","She did confirm, just how much you loved farming."
"02:38:08,758","02:38:11,141",She did? Did she?
"02:38:11,215","02:38:14,529","Well, home sweet home!"
"02:38:14,601","02:38:18,229",Everything is in its place and faithfully reproduced.
"02:38:18,310","02:38:19,695",Yes.
"02:38:24,244","02:38:29,517","Hey, is this? -Oh yeah, the machine we found out near Saturn with you."
"02:38:29,630","02:38:32,994","It's power source is shot, but we can get another one if you want."
"02:38:33,103","02:38:34,863","Yes, please!"
"02:38:36,126","02:38:36,908",Settings.
"02:38:38,105","02:38:39,053",General settings.
"02:38:40,097","02:38:41,280",Security settings.
"02:38:43,408","02:38:46,423","Honesty, new setting."
"02:38:47,658","02:38:52,518",95% Confirmed. Additional customization?
"02:38:52,592","02:38:57,272",Humor: 75%
"02:38:57,382","02:38:58,935",Confirmed.
"02:38:59,046","02:39:03,053","Auto self destruct T minus 10, 9..."
"02:39:03,158","02:39:04,740",Let's make that 60%.
"02:39:06,514","02:39:09,317",60% confirmed.
"02:39:09,390","02:39:13,138",Knock Knock. -You want 55?
"02:39:17,503","02:39:19,503",Is this really what it was like?
"02:39:21,845","02:39:24,549",It was never this clean slick.
"02:39:29,270","02:39:33,793","I don't care much for this, pretending we are back where we started."
"02:39:34,622","02:39:36,853",I want to know where we are?
"02:39:37,978","02:39:40,309",Where are we going?
"02:39:45,183","02:39:47,645",Mr Cooper. -Yes? -The family is all in there.
"02:39:47,802","02:39:49,433",Family?
"02:39:49,544","02:39:53,392","Yeah, they all came out to see her. She's been in cryo sleep for almost 2 years."
"02:40:26,034","02:40:28,800",You told them I liked farming?
"02:40:34,241","02:40:35,393",It was me Murph!
"02:40:37,839","02:40:40,250",I was your ghost!
"02:40:41,300","02:40:42,774",I know.
"02:40:44,901","02:40:50,545","People didn't believe me, they thought I was doing it all myself. But..."
"02:40:53,721","02:40:56,134",...I knew who it was.
"02:41:00,277","02:41:02,368",Nobody believed me.
"02:41:02,487","02:41:05,431",But I knew you'd come back.
"02:41:07,234","02:41:08,849",How?
"02:41:10,190","02:41:14,150",Because my dad promised me!
"02:41:20,540","02:41:24,642",I'm here now Murph. I'm here!
"02:41:26,450","02:41:33,894",No. No parent should have to watch their own child die.
"02:41:36,028","02:41:40,166",I have my kids here for me now.
"02:41:42,436","02:41:44,505",You go!
"02:41:47,058","02:41:47,994",Where?
"02:41:51,352","02:41:53,479",Brand.
"02:42:02,505","02:42:05,299","She's, out there."
"02:42:09,863","02:42:12,829",Setting up camp.
"02:42:39,381","02:42:44,814","Alone, in a strange galaxy."
"02:42:55,554","02:42:59,023","Maybe right now she's, settling in..."
"02:42:59,058","02:43:01,378",...for the long nap.
"02:43:17,324","02:43:21,753",By the light of our new sun.
"02:43:36,669","02:43:39,369",In our new home.
"02:43:42,369","02:43:46,369",
